MPI_Recv,765921,0.119386,1.798810e-04
MPI_Recv,765921,0.122501,1.721780e-04
MPI_Recv,765921,0.124918,1.708410e-04
MPI_Recv,765921,0.127330,1.706900e-04
MPI_Recv,765921,0.129743,1.710010e-04
MPI_Recv,765921,0.132156,1.712010e-04
MPI_Recv,765921,0.134570,1.695670e-04
MPI_Recv,765921,0.136981,1.696540e-04
MPI_Recv,765921,0.139392,1.692830e-04
MPI_Recv,765921,0.141803,1.695560e-04
MPI_Recv,26,0.142225,4.123000e-06
MPI_Recv,26,0.142309,1.281000e-06
MPI_Recv,26,0.142385,3.044000e-06
MPI_Recv,26,0.142465,1.179000e-06
MPI_Recv,26,0.142542,3.090000e-06
MPI_Recv,26,0.142626,3.166000e-06
MPI_Recv,26,0.142711,1.242000e-06
MPI_Recv,26,0.142788,2.883000e-06
MPI_Recv,26,0.142871,2.944000e-06
MPI_Recv,26,0.142954,3.003000e-06
MPI_Recv,383,0.143040,1.139000e-06
MPI_Recv,383,0.143110,3.044000e-06
MPI_Recv,383,0.143184,1.188000e-06
MPI_Recv,383,0.143254,3.097000e-06
MPI_Recv,383,0.143328,1.174000e-06
MPI_Recv,383,0.143398,3.007000e-06
MPI_Recv,383,0.143475,3.077000e-06
MPI_Recv,383,0.143552,3.010000e-06
MPI_Recv,383,0.143630,3.340000e-06
MPI_Recv,383,0.143708,1.307000e-06
MPI_Recv,29,0.143778,3.153000e-06
MPI_Recv,29,0.143846,1.252000e-06
MPI_Recv,29,0.143910,2.980000e-06
MPI_Recv,29,0.143980,2.953000e-06
MPI_Recv,29,0.144051,3.027000e-06
MPI_Recv,29,0.144121,2.933000e-06
MPI_Recv,29,0.144192,2.820000e-06
MPI_Recv,29,0.144259,1.172000e-06
MPI_Recv,29,0.144323,2.906000e-06
MPI_Recv,29,0.144389,1.071000e-06
MPI_Recv,476,0.144463,3.314000e-06
MPI_Recv,476,0.144536,3.077000e-06
MPI_Recv,476,0.144611,3.274000e-06
MPI_Recv,476,0.144681,1.231000e-06
MPI_Recv,476,0.144748,3.156000e-06
MPI_Recv,476,0.144817,1.244000e-06
MPI_Recv,476,0.144883,3.133000e-06
MPI_Recv,476,0.144956,3.153000e-06
MPI_Recv,476,0.145029,3.074000e-06
MPI_Recv,476,0.145102,3.113000e-06
MPI_Recv,8504,0.145239,6.683000e-06
MPI_Recv,8504,0.145349,6.347000e-06
MPI_Recv,8504,0.145454,6.200000e-06
MPI_Recv,8504,0.145569,6.190000e-06
MPI_Recv,8504,0.145677,6.697000e-06
MPI_Recv,8504,0.145787,6.900000e-06
MPI_Recv,8504,0.145894,6.656000e-06
MPI_Recv,8504,0.146005,6.706000e-06
MPI_Recv,8504,0.146108,2.417000e-06
MPI_Recv,8504,0.146219,6.427000e-06
MPI_Recv,1178,0.146312,1.377000e-06
MPI_Recv,1178,0.146399,3.450000e-06
MPI_Recv,1178,0.146474,1.314000e-06
MPI_Recv,1178,0.146546,3.376000e-06
MPI_Recv,1178,0.146625,3.177000e-06
MPI_Recv,1178,0.146705,1.326000e-06
MPI_Recv,1178,0.146777,3.280000e-06
MPI_Recv,1178,0.146855,3.213000e-06
MPI_Recv,1178,0.146933,3.140000e-06
MPI_Recv,1178,0.147011,3.156000e-06
MPI_Recv,172,0.147092,1.234000e-06
MPI_Recv,172,0.147160,3.421000e-06
MPI_Recv,172,0.147234,2.957000e-06
MPI_Recv,172,0.147307,3.097000e-06
MPI_Recv,172,0.147377,1.144000e-06
MPI_Recv,172,0.147444,2.933000e-06
MPI_Recv,172,0.147518,2.897000e-06
MPI_Recv,172,0.147591,2.937000e-06
MPI_Recv,172,0.147662,1.228000e-06
MPI_Recv,172,0.147729,2.950000e-06
MPI_Recv,50,0.147807,1.177000e-06
MPI_Recv,50,0.147874,3.113000e-06
MPI_Recv,50,0.147943,1.133000e-06
MPI_Recv,50,0.148009,2.983000e-06
MPI_Recv,50,0.148082,2.903000e-06
MPI_Recv,50,0.148154,2.843000e-06
MPI_Recv,50,0.148227,2.860000e-06
MPI_Recv,50,0.148299,3.057000e-06
MPI_Recv,50,0.148372,2.910000e-06
MPI_Recv,50,0.148445,2.867000e-06
MPI_Recv,3863,0.148533,1.527000e-06
MPI_Recv,3863,0.148607,3.851000e-06
MPI_Recv,3863,0.148683,1.437000e-06
MPI_Recv,3863,0.148756,3.856000e-06
MPI_Recv,3863,0.148832,1.399000e-06
MPI_Recv,3863,0.148904,3.677000e-06
MPI_Recv,3863,0.148980,1.450000e-06
MPI_Recv,3863,0.149052,3.650000e-06
MPI_Recv,3863,0.149132,3.530000e-06
MPI_Recv,3863,0.149211,3.626000e-06
MPI_Recv,1,0.149292,1.252000e-06
MPI_Recv,1,0.149359,2.867000e-06
MPI_Recv,1,0.149432,2.940000e-06
MPI_Recv,1,0.149505,3.070000e-06
MPI_Recv,1,0.149579,2.957000e-06
MPI_Recv,1,0.149653,2.920000e-06
MPI_Recv,1,0.149723,1.167000e-06
MPI_Recv,1,0.149789,3.024000e-06
MPI_Recv,1,0.149863,3.070000e-06
MPI_Recv,1,0.149936,2.990000e-06
MPI_Recv,68,0.150015,1.209000e-06
MPI_Recv,68,0.150081,2.913000e-06
MPI_Recv,68,0.150154,2.883000e-06
MPI_Recv,68,0.150227,2.933000e-06
MPI_Recv,68,0.150300,3.044000e-06
MPI_Recv,68,0.150373,2.957000e-06
MPI_Recv,68,0.150446,2.843000e-06
MPI_Recv,68,0.150523,1.259000e-06
MPI_Recv,68,0.150590,3.034000e-06
MPI_Recv,68,0.150660,1.178000e-06
MPI_Recv,8150,0.150747,6.637000e-06
MPI_Recv,8150,0.150828,2.554000e-06
MPI_Recv,8150,0.150903,6.671000e-06
MPI_Recv,8150,0.150983,2.613000e-06
MPI_Recv,8150,0.151058,6.513000e-06
MPI_Recv,8150,0.151142,6.314000e-06
MPI_Recv,8150,0.151222,2.415000e-06
MPI_Recv,8150,0.151297,6.153000e-06
MPI_Recv,8150,0.151376,2.433000e-06
MPI_Recv,8150,0.151451,6.444000e-06
MPI_Recv,61,0.151539,1.276000e-06
MPI_Recv,61,0.151609,3.164000e-06
MPI_Recv,61,0.151681,1.180000e-06
MPI_Recv,61,0.151749,2.917000e-06
MPI_Recv,61,0.151824,2.910000e-06
MPI_Recv,61,0.151898,2.927000e-06
MPI_Recv,61,0.151970,1.156000e-06
MPI_Recv,61,0.152038,3.077000e-06
MPI_Recv,61,0.152113,2.897000e-06
MPI_Recv,61,0.152188,3.000000e-06
MPI_Recv,3,0.152266,1.156000e-06
MPI_Recv,3,0.152332,2.930000e-06
MPI_Recv,3,0.152404,2.977000e-06
MPI_Recv,3,0.152477,2.924000e-06
MPI_Recv,3,0.152549,2.994000e-06
MPI_Recv,3,0.152622,3.223000e-06
MPI_Recv,3,0.152698,1.325000e-06
MPI_Recv,3,0.152764,2.920000e-06
MPI_Recv,3,0.152833,1.129000e-06
MPI_Recv,3,0.152899,2.900000e-06
MPI_Recv,451,0.152979,1.258000e-06
MPI_Recv,451,0.153047,3.130000e-06
MPI_Recv,451,0.153117,1.237000e-06
MPI_Recv,451,0.153185,3.200000e-06
MPI_Recv,451,0.153259,3.203000e-06
MPI_Recv,451,0.153334,3.190000e-06
MPI_Recv,451,0.153405,1.238000e-06
MPI_Recv,451,0.153472,3.103000e-06
MPI_Recv,451,0.153543,1.213000e-06
MPI_Recv,451,0.153611,3.163000e-06
MPI_Recv,2930,0.153703,1.485000e-06
MPI_Recv,2930,0.153789,3.543000e-06
MPI_Recv,2930,0.153867,3.467000e-06
MPI_Recv,2930,0.153942,1.340000e-06
MPI_Recv,2930,0.154012,3.500000e-06
MPI_Recv,2930,0.154087,1.367000e-06
MPI_Recv,2930,0.154158,3.457000e-06
MPI_Recv,2930,0.154232,1.348000e-06
MPI_Recv,2930,0.154303,3.490000e-06
MPI_Recv,2930,0.154381,3.386000e-06
MPI_Recv,90202,0.154599,2.966700e-05
MPI_Recv,90202,0.154791,2.990100e-05
MPI_Recv,90202,0.154977,2.937800e-05
MPI_Recv,90202,0.155166,2.923000e-05
MPI_Recv,90202,0.155353,2.926700e-05
MPI_Recv,90202,0.155541,2.948100e-05
MPI_Recv,90202,0.155730,2.965400e-05
MPI_Recv,90202,0.155919,2.927100e-05
MPI_Recv,90202,0.156107,2.916400e-05
MPI_Recv,90202,0.156295,2.892700e-05
MPI_Recv,625,0.156433,3.377000e-06
MPI_Recv,625,0.156508,3.176000e-06
MPI_Recv,625,0.156581,3.387000e-06
MPI_Recv,625,0.156651,1.189000e-06
MPI_Recv,625,0.156717,3.094000e-06
MPI_Recv,625,0.156790,3.157000e-06
MPI_Recv,625,0.156863,3.180000e-06
MPI_Recv,625,0.156932,1.196000e-06
MPI_Recv,625,0.156998,3.120000e-06
MPI_Recv,625,0.157071,3.173000e-06
MPI_Recv,697005,0.157866,1.563730e-04
MPI_Recv,697005,0.158515,1.559640e-04
MPI_Recv,697005,0.159163,1.561710e-04
MPI_Recv,697005,0.159812,1.560210e-04
MPI_Recv,697005,0.160460,1.565250e-04
MPI_Recv,697005,0.161108,1.576680e-04
MPI_Recv,697005,0.161759,1.560810e-04
MPI_Recv,697005,0.162407,1.552110e-04
MPI_Recv,697005,0.163054,1.565790e-04
MPI_Recv,697005,0.163703,1.557010e-04
MPI_Recv,646,0.164072,3.277000e-06
MPI_Recv,646,0.164142,1.252000e-06
MPI_Recv,646,0.164208,3.120000e-06
MPI_Recv,646,0.164281,3.187000e-06
MPI_Recv,646,0.164354,3.113000e-06
MPI_Recv,646,0.164426,3.120000e-06
MPI_Recv,646,0.164499,3.090000e-06
MPI_Recv,646,0.164568,1.241000e-06
MPI_Recv,646,0.164639,3.287000e-06
MPI_Recv,646,0.164709,1.191000e-06
MPI_Recv,24379,0.164828,1.501700e-05
MPI_Recv,24379,0.164955,1.792100e-05
MPI_Recv,24379,0.165080,1.494300e-05
MPI_Recv,24379,0.165204,1.405000e-05
MPI_Recv,24379,0.165319,1.471400e-05
MPI_Recv,24379,0.165443,1.465000e-05
MPI_Recv,24379,0.165565,1.467000e-05
MPI_Recv,24379,0.165690,1.462700e-05
MPI_Recv,24379,0.165814,1.485400e-05
MPI_Recv,24379,0.165938,1.447000e-05
MPI_Recv,1294,0.166063,3.306000e-06
MPI_Recv,1294,0.166140,3.394000e-06
MPI_Recv,1294,0.166218,3.360000e-06
MPI_Recv,1294,0.166291,1.288000e-06
MPI_Recv,1294,0.166361,3.277000e-06
MPI_Recv,1294,0.166438,3.230000e-06
MPI_Recv,1294,0.166514,3.120000e-06
MPI_Recv,1294,0.166587,1.245000e-06
MPI_Recv,1294,0.166657,3.250000e-06
MPI_Recv,1294,0.166730,1.291000e-06
MPI_Recv,4,0.166799,3.203000e-06
MPI_Recv,4,0.166867,1.147000e-06
MPI_Recv,4,0.166931,2.883000e-06
MPI_Recv,4,0.167005,1.332000e-06
MPI_Recv,4,0.167069,2.854000e-06
MPI_Recv,4,0.167135,1.141000e-06
MPI_Recv,4,0.167199,2.900000e-06
MPI_Recv,4,0.167269,2.907000e-06
MPI_Recv,4,0.167339,2.847000e-06
MPI_Recv,4,0.167409,2.827000e-06
MPI_Recv,124510,0.167651,4.581800e-05
MPI_Recv,124510,0.167857,4.944400e-05
MPI_Recv,124510,0.168067,4.685800e-05
MPI_Recv,124510,0.168274,4.804600e-05
MPI_Recv,124510,0.168482,4.732000e-05
MPI_Recv,124510,0.168690,4.711600e-05
MPI_Recv,124510,0.168897,4.481300e-05
MPI_Recv,124510,0.169102,3.692800e-05
MPI_Recv,124510,0.169312,4.452900e-05
MPI_Recv,124510,0.169516,4.753600e-05
MPI_Recv,838649,0.171310,1.845720e-04
MPI_Recv,838649,0.172465,1.836780e-04
MPI_Recv,838649,0.173620,1.839060e-04
MPI_Recv,838649,0.174775,1.832900e-04
MPI_Recv,838649,0.175929,1.847730e-04
MPI_Recv,838649,0.177084,1.837070e-04
MPI_Recv,838649,0.178239,1.839830e-04
MPI_Recv,838649,0.179393,1.840230e-04
MPI_Recv,838649,0.180548,1.847110e-04
MPI_Recv,838649,0.181703,1.840260e-04
MPI_Recv,1636,0.182133,3.903000e-06
MPI_Recv,1636,0.182207,1.365000e-06
MPI_Recv,1636,0.182275,3.453000e-06
MPI_Recv,1636,0.182351,3.280000e-06
MPI_Recv,1636,0.182427,3.360000e-06
MPI_Recv,1636,0.182502,3.290000e-06
MPI_Recv,1636,0.182573,1.307000e-06
MPI_Recv,1636,0.182643,3.466000e-06
MPI_Recv,1636,0.182715,1.271000e-06
MPI_Recv,1636,0.182783,3.290000e-06
MPI_Recv,66,0.182865,1.209000e-06
MPI_Recv,66,0.182932,3.053000e-06
MPI_Recv,66,0.183006,2.910000e-06
MPI_Recv,66,0.183080,2.920000e-06
MPI_Recv,66,0.183153,2.920000e-06
MPI_Recv,66,0.183227,2.957000e-06
MPI_Recv,66,0.183300,3.083000e-06
MPI_Recv,66,0.183374,2.887000e-06
MPI_Recv,66,0.183448,3.046000e-06
MPI_Recv,66,0.183522,3.030000e-06
MPI_Recv,179925,0.183816,5.698900e-05
MPI_Recv,179925,0.184066,5.574600e-05
MPI_Recv,179925,0.184314,5.552700e-05
MPI_Recv,179925,0.184562,5.567000e-05
MPI_Recv,179925,0.184809,5.605100e-05
MPI_Recv,179925,0.185058,5.593900e-05
MPI_Recv,179925,0.185306,5.563400e-05
MPI_Recv,179925,0.185554,5.571100e-05
MPI_Recv,179925,0.185801,5.631800e-05
MPI_Recv,179925,0.186050,5.537200e-05
MPI_Recv,470,0.186217,3.293000e-06
MPI_Recv,470,0.186291,3.396000e-06
MPI_Recv,470,0.186361,1.232000e-06
MPI_Recv,470,0.186427,3.070000e-06
MPI_Recv,470,0.186500,3.130000e-06
MPI_Recv,470,0.186569,1.221000e-06
MPI_Recv,470,0.186638,3.436000e-06
MPI_Recv,470,0.186708,1.258000e-06
MPI_Recv,470,0.186774,3.050000e-06
MPI_Recv,470,0.186847,3.084000e-06
MPI_Recv,1,0.186925,1.169000e-06
MPI_Recv,1,0.186991,3.004000e-06
MPI_Recv,1,0.187064,2.971000e-06
MPI_Recv,1,0.187136,2.920000e-06
MPI_Recv,1,0.187205,1.152000e-06
MPI_Recv,1,0.187271,2.880000e-06
MPI_Recv,1,0.187344,2.853000e-06
MPI_Recv,1,0.187416,2.924000e-06
MPI_Recv,1,0.187488,2.920000e-06
MPI_Recv,1,0.187560,2.937000e-06
MPI_Recv,39686,0.187727,1.820400e-05
MPI_Recv,39686,0.187872,1.815000e-05
MPI_Recv,39686,0.188018,1.823000e-05
MPI_Recv,39686,0.188164,1.792700e-05
MPI_Recv,39686,0.188313,1.766000e-05
MPI_Recv,39686,0.188460,1.754400e-05
MPI_Recv,39686,0.188606,1.823700e-05
MPI_Recv,39686,0.188758,1.930000e-05
MPI_Recv,39686,0.188906,1.810300e-05
MPI_Recv,39686,0.189051,1.800700e-05
MPI_Recv,4,0.189165,3.137000e-06
MPI_Recv,4,0.189238,3.060000e-06
MPI_Recv,4,0.189308,2.821000e-06
MPI_Recv,4,0.189375,1.146000e-06
MPI_Recv,4,0.189439,2.894000e-06
MPI_Recv,4,0.189509,2.907000e-06
MPI_Recv,4,0.189579,2.883000e-06
MPI_Recv,4,0.189651,3.153000e-06
MPI_Recv,4,0.189722,2.907000e-06
MPI_Recv,4,0.189789,1.121000e-06
MPI_Recv,172,0.189860,3.253000e-06
MPI_Recv,172,0.189929,1.221000e-06
MPI_Recv,172,0.189994,3.007000e-06
MPI_Recv,172,0.190065,3.070000e-06
MPI_Recv,172,0.190133,1.170000e-06
MPI_Recv,172,0.190198,3.000000e-06
MPI_Recv,172,0.190269,3.007000e-06
MPI_Recv,172,0.190337,1.140000e-06
MPI_Recv,172,0.190402,3.014000e-06
MPI_Recv,172,0.190473,2.936000e-06
MPI_Recv,18,0.190551,1.195000e-06
MPI_Recv,18,0.190618,3.090000e-06
MPI_Recv,18,0.190688,1.125000e-06
MPI_Recv,18,0.190754,2.926000e-06
MPI_Recv,18,0.190826,2.986000e-06
MPI_Recv,18,0.190899,3.044000e-06
MPI_Recv,18,0.190968,1.120000e-06
MPI_Recv,18,0.191035,2.926000e-06
MPI_Recv,18,0.191114,1.281000e-06
MPI_Recv,18,0.191180,2.933000e-06
MPI_Recv,4,0.191260,2.960000e-06
MPI_Recv,4,0.191332,2.834000e-06
MPI_Recv,4,0.191403,2.940000e-06
MPI_Recv,4,0.191475,2.930000e-06
MPI_Recv,4,0.191543,1.165000e-06
MPI_Recv,4,0.191609,3.037000e-06
MPI_Recv,4,0.191681,2.890000e-06
MPI_Recv,4,0.191749,1.123000e-06
MPI_Recv,4,0.191815,2.817000e-06
MPI_Recv,4,0.191886,2.907000e-06
MPI_Recv,68,0.191963,1.194000e-06
MPI_Recv,68,0.192030,2.990000e-06
MPI_Recv,68,0.192102,2.840000e-06
MPI_Recv,68,0.192174,2.877000e-06
MPI_Recv,68,0.192246,2.823000e-06
MPI_Recv,68,0.192318,2.837000e-06
MPI_Recv,68,0.192387,1.128000e-06
MPI_Recv,68,0.192453,3.050000e-06
MPI_Recv,68,0.192525,2.913000e-06
MPI_Recv,68,0.192598,2.870000e-06
MPI_Recv,65626,0.192797,2.424000e-05
MPI_Recv,65626,0.192972,2.402800e-05
MPI_Recv,65626,0.193144,2.369400e-05
MPI_Recv,65626,0.193316,2.368700e-05
MPI_Recv,65626,0.193489,2.393100e-05
MPI_Recv,65626,0.193661,2.407100e-05
MPI_Recv,65626,0.193835,2.401400e-05
MPI_Recv,65626,0.194006,2.384400e-05
MPI_Recv,65626,0.194178,2.361700e-05
MPI_Recv,65626,0.194347,2.428400e-05
MPI_Recv,1,0.194471,3.173000e-06
MPI_Recv,1,0.194543,2.950000e-06
